customer_id,signup_date,age_group,location,customer_segment
CUST_03412,2024-10-31,55+,APAC,SMB
CUST_03413,2024-12-13,46-55,EU,SMB
CUST_03414,2023-08-06,18-25,US,Startup
CUST_03415,2024-01-07,55+,EU,SMB
CUST_03416,2023-05-28,36-45,EU,Startup
CUST_03417,2024-10-03,18-25,LATAM,Enterprise
CUST_03418,2024-11-19,18-25,APAC,Startup
CUST_03419,2024-04-07,26-35,APAC,Enterprise
CUST_03420,2024-01-17,55+,EU,Enterprise
CUST_03421,2023-09-11,36-45,APAC,Enterprise
CUST_03422,2023-03-21,36-45,US,Enterprise
CUST_03423,2023-12-03,18-25,LATAM,Enterprise
CUST_03424,2024-10-25,46-55,US,SMB
CUST_03425,2023-01-25,26-35,US,Enterprise
CUST_03426,2024-10-21,26-35,APAC,SMB
CUST_03427,2024-11-22,55+,EU,SMB
CUST_03428,2024-10-10,18-25,EU,SMB
CUST_03429,2023-05-22,36-45,LATAM,Enterprise
CUST_03430,2024-03-21,26-35,EU,SMB
CUST_03431,2024-06-16,18-25,EU,Enterprise
CUST_03432,2024-11-03,55+,US,SMB
CUST_03433,2024-06-01,18-25,APAC,SMB
CUST_03434,2024-05-13,18-25,LATAM,SMB
CUST_03435,2024-05-24,18-25,EU,Startup
CUST_03436,2023-11-30,18-25,EU,SMB
CUST_03437,2023-10-18,55+,LATAM,SMB
CUST_03438,2024-12-26,55+,LATAM,Enterprise
CUST_03439,2023-02-13,46-55,EU,Enterprise
CUST_03440,2023-12-13,26-35,LATAM,Startup
CUST_03441,2023-04-11,18-25,APAC,Enterprise
CUST_03442,2024-12-05,46-55,EU,Enterprise
CUST_03443,2023-03-24,36-45,LATAM,Enterprise
CUST_03444,2024-02-08,26-35,LATAM,Startup
CUST_03445,2023-06-21,36-45,LATAM,SMB
CUST_03446,2024-04-07,18-25,APAC,Startup
CUST_03447,2023-07-26,18-25,LATAM,SMB
CUST_03448,2023-09-28,18-25,EU,Enterprise
CUST_03449,2023-03-18,46-55,US,SMB
CUST_03450,2023-04-13,26-35,LATAM,Enterprise
CUST_03451,2024-11-08,46-55,US,Startup
CUST_03452,2023-07-26,55+,EU,Startup
CUST_03453,2024-03-15,36-45,US,Startup
CUST_03454,2023-02-05,36-45,EU,SMB
CUST_03455,2023-03-10,18-25,EU,SMB
CUST_03456,2024-12-18,26-35,EU,Enterprise
CUST_03457,2023-04-27,55+,EU,SMB
CUST_03458,2024-03-27,46-55,EU,Enterprise
CUST_03459,2023-01-20,18-25,US,Startup
CUST_03460,2024-12-28,26-35,US,Startup
CUST_03461,2023-04-30,18-25,LATAM,Startup
CUST_03462,2023-03-01,26-35,EU,Enterprise
CUST_03463,2024-05-30,46-55,APAC,Enterprise
CUST_03464,2024-02-15,46-55,US,SMB
CUST_03465,2024-05-04,36-45,EU,Enterprise
CUST_03466,2024-09-28,36-45,LATAM,Enterprise
CUST_03467,2024-02-17,46-55,US,Enterprise
CUST_03468,2023-04-19,18-25,LATAM,SMB
CUST_03469,2024-02-10,18-25,EU,SMB
CUST_03470,2023-04-19,46-55,APAC,Startup
CUST_03471,2024-12-18,18-25,US,Startup
CUST_03472,2023-09-12,18-25,US,SMB
CUST_03473,2024-07-31,46-55,US,SMB
CUST_03474,2023-12-04,55+,LATAM,SMB
CUST_03475,2023-11-25,36-45,LATAM,SMB
CUST_03476,2024-03-06,26-35,EU,SMB
CUST_03477,2024-11-20,18-25,EU,Enterprise
CUST_03478,2023-07-22,18-25,LATAM,Enterprise
CUST_03479,2023-12-20,36-45,US,Startup
CUST_03480,2023-09-12,26-35,LATAM,Enterprise
CUST_03481,2023-09-18,18-25,EU,Startup
CUST_03482,2023-06-22,46-55,APAC,Enterprise
CUST_03483,2024-07-17,18-25,US,Startup
CUST_03484,2024-10-15,26-35,LATAM,SMB
CUST_03485,2024-02-24,26-35,US,Enterprise
CUST_03486,2023-03-05,36-45,LATAM,SMB
CUST_03487,2023-01-01,18-25,LATAM,SMB
CUST_03488,2024-02-10,18-25,APAC,Startup
CUST_03489,2023-01-27,55+,EU,Startup
CUST_03490,2024-08-07,55+,APAC,SMB
CUST_03491,2023-07-02,18-25,EU,SMB
CUST_03492,2024-08-05,55+,EU,Enterprise
CUST_03493,2023-01-30,46-55,APAC,SMB
CUST_03494,2024-10-24,46-55,US,Startup
CUST_03495,2024-02-24,36-45,US,Enterprise
CUST_03496,2023-06-29,18-25,APAC,SMB
CUST_03497,2024-01-27,18-25,LATAM,Enterprise
CUST_03498,2024-04-23,55+,LATAM,Startup
CUST_03499,2023-06-24,36-45,US,Startup
CUST_03500,2023-04-30,36-45,LATAM,Startup
CUST_03501,2024-09-21,55+,EU,Startup
CUST_03502,2023-02-23,36-45,EU,Startup
CUST_03503,2024-05-10,55+,EU,Enterprise
CUST_03504,2024-11-14,26-35,EU,Startup
CUST_03505,2023-03-07,36-45,EU,Enterprise
CUST_03506,2023-08-13,55+,APAC,Startup
CUST_03507,2024-03-29,26-35,APAC,Startup
CUST_03508,2024-08-16,46-55,LATAM,Enterprise
CUST_03509,2023-07-10,18-25,EU,Startup
CUST_03510,2023-03-23,26-35,APAC,Enterprise
CUST_03511,2024-07-22,36-45,APAC,SMB
CUST_03512,2024-04-02,26-35,LATAM,Startup
CUST_03513,2023-04-10,26-35,APAC,SMB
CUST_03514,2023-12-04,18-25,LATAM,SMB
CUST_03515,2024-10-06,46-55,APAC,Startup
CUST_03516,2023-01-28,46-55,LATAM,Enterprise
CUST_03517,2024-10-13,26-35,LATAM,SMB
CUST_03518,2023-01-06,26-35,US,Enterprise
CUST_03519,2024-07-14,55+,EU,Enterprise
CUST_03520,2024-03-19,36-45,APAC,Startup
CUST_03521,2023-05-27,36-45,US,Enterprise
CUST_03522,2024-12-01,36-45,LATAM,Enterprise
CUST_03523,2024-06-11,26-35,LATAM,Enterprise
CUST_03524,2024-12-21,36-45,US,Startup
CUST_03525,2023-06-21,36-45,EU,Startup
CUST_03526,2024-10-08,18-25,EU,Enterprise
CUST_03527,2023-11-11,36-45,LATAM,SMB
CUST_03528,2023-06-16,36-45,EU,Startup
CUST_03529,2024-01-22,36-45,EU,Enterprise
CUST_03530,2023-02-25,46-55,LATAM,SMB
CUST_03531,2024-01-18,55+,LATAM,Enterprise
CUST_03532,2023-12-20,46-55,LATAM,SMB
CUST_03533,2024-09-11,55+,LATAM,SMB
CUST_03534,2023-02-14,36-45,US,Enterprise
CUST_03535,2024-05-23,26-35,APAC,Enterprise
CUST_03536,2023-02-20,26-35,APAC,Startup
CUST_03537,2023-11-23,55+,EU,SMB
CUST_03538,2024-11-17,18-25,EU,Enterprise
CUST_03539,2023-07-29,18-25,APAC,SMB
CUST_03540,2024-08-02,18-25,APAC,Enterprise
CUST_03541,2023-01-31,36-45,US,Startup
CUST_03542,2023-08-07,26-35,US,Enterprise
CUST_03543,2024-10-09,36-45,LATAM,SMB
CUST_03544,2023-05-08,36-45,EU,Startup
CUST_03545,2023-01-12,18-25,LATAM,Enterprise
CUST_03546,2023-07-27,36-45,LATAM,Startup
CUST_03547,2024-06-09,55+,LATAM,Enterprise
CUST_03548,2023-03-20,18-25,LATAM,SMB
CUST_03549,2024-10-15,26-35,EU,SMB
CUST_03550,2023-08-18,18-25,APAC,Startup
CUST_03551,2023-02-24,36-45,US,SMB
CUST_03552,2023-12-26,46-55,EU,SMB
CUST_03553,2024-12-30,46-55,APAC,Startup
CUST_03554,2023-02-22,55+,APAC,SMB
CUST_03555,2023-01-02,55+,APAC,Startup
CUST_03556,2024-10-08,18-25,APAC,Startup
CUST_03557,2024-03-04,46-55,LATAM,SMB
CUST_03558,2024-03-23,46-55,US,SMB
CUST_03559,2024-11-09,36-45,EU,Startup
CUST_03560,2024-09-05,36-45,EU,Startup
CUST_03561,2023-08-28,46-55,US,Startup
CUST_03562,2024-01-25,55+,APAC,SMB
CUST_03563,2024-09-15,55+,LATAM,Enterprise
CUST_03564,2024-06-19,26-35,LATAM,Enterprise
CUST_03565,2024-08-09,26-35,LATAM,Enterprise
CUST_03566,2024-12-15,26-35,EU,Enterprise
CUST_03567,2024-07-25,18-25,US,Enterprise
CUST_03568,2024-12-02,46-55,EU,Startup
CUST_03569,2024-01-26,46-55,EU,Startup
CUST_03570,2023-02-27,26-35,LATAM,Startup
CUST_03571,2023-03-24,46-55,APAC,Enterprise
CUST_03572,2024-03-25,46-55,EU,SMB
CUST_03573,2023-06-10,26-35,LATAM,SMB
CUST_03574,2024-11-24,18-25,EU,Startup
CUST_03575,2023-05-23,55+,EU,SMB
CUST_03576,2023-12-02,46-55,LATAM,Enterprise
CUST_03577,2024-05-27,46-55,US,Startup
CUST_03578,2023-02-15,46-55,LATAM,Enterprise
CUST_03579,2024-07-01,18-25,APAC,Startup
CUST_03580,2024-11-09,55+,APAC,SMB
CUST_03581,2024-06-04,18-25,EU,Enterprise
CUST_03582,2023-10-12,55+,EU,Startup
CUST_03583,2023-08-14,18-25,US,Enterprise
CUST_03584,2024-08-29,18-25,APAC,Enterprise
CUST_03585,2023-11-01,36-45,LATAM,Startup
CUST_03586,2024-04-22,26-35,US,Enterprise
CUST_03587,2024-11-01,26-35,APAC,Enterprise
CUST_03588,2024-07-27,26-35,US,Enterprise
CUST_03589,2024-10-09,36-45,US,Startup
CUST_03590,2024-03-27,18-25,US,Startup
CUST_03591,2023-12-03,26-35,LATAM,Enterprise
CUST_03592,2023-11-13,18-25,APAC,SMB
CUST_03593,2023-09-17,46-55,LATAM,Startup
CUST_03594,2023-06-21,18-25,LATAM,Startup
CUST_03595,2024-10-09,26-35,LATAM,SMB
CUST_03596,2023-11-04,18-25,US,Startup
CUST_03597,2023-10-28,26-35,EU,SMB
CUST_03598,2023-11-27,26-35,EU,Startup
CUST_03599,2023-04-09,36-45,LATAM,Enterprise
CUST_03600,2024-05-07,55+,US,Startup
CUST_03601,2023-01-22,18-25,EU,SMB
CUST_03602,2024-09-13,18-25,US,Enterprise
CUST_03603,2024-10-22,46-55,APAC,SMB
CUST_03604,2023-06-13,36-45,APAC,Enterprise
CUST_03605,2023-08-23,18-25,APAC,Startup
CUST_03606,2024-01-18,26-35,EU,Enterprise
CUST_03607,2024-07-06,26-35,APAC,SMB
CUST_03608,2023-11-21,26-35,EU,Startup
CUST_03609,2023-09-30,46-55,LATAM,SMB
CUST_03610,2024-07-27,26-35,LATAM,Enterprise
CUST_03611,2024-07-05,18-25,LATAM,SMB
CUST_03612,2024-04-14,36-45,EU,Enterprise
CUST_03613,2023-06-19,55+,US,SMB
CUST_03614,2023-07-22,55+,EU,Enterprise
CUST_03615,2023-05-24,46-55,EU,Enterprise
CUST_03616,2024-02-29,55+,LATAM,Startup
CUST_03617,2023-01-17,26-35,LATAM,SMB
CUST_03618,2024-04-26,36-45,US,SMB
CUST_03619,2024-05-15,26-35,LATAM,Startup
CUST_03620,2024-06-03,36-45,US,SMB
CUST_03621,2023-06-11,55+,EU,SMB
CUST_03622,2024-06-06,46-55,LATAM,SMB
CUST_03623,2024-09-11,18-25,APAC,Startup
CUST_03624,2023-08-20,55+,US,Startup
CUST_03625,2024-12-18,18-25,APAC,Enterprise
CUST_03626,2024-02-26,26-35,US,SMB
CUST_03627,2023-05-24,46-55,APAC,SMB
CUST_03628,2024-08-10,46-55,EU,Startup
CUST_03629,2023-03-04,46-55,LATAM,Startup
CUST_03630,2023-06-05,26-35,EU,Enterprise
CUST_03631,2024-03-13,55+,LATAM,SMB
CUST_03632,2023-07-14,26-35,LATAM,Enterprise
CUST_03633,2024-08-09,18-25,LATAM,SMB
CUST_03634,2023-01-15,18-25,EU,Startup
CUST_03635,2024-08-14,36-45,APAC,SMB
CUST_03636,2024-10-22,46-55,US,Enterprise
CUST_03637,2023-10-04,55+,EU,Startup
CUST_03638,2024-06-14,36-45,US,Enterprise
CUST_03639,2023-02-18,26-35,US,Enterprise
CUST_03640,2023-10-03,26-35,LATAM,Startup
CUST_03641,2023-12-25,26-35,LATAM,SMB
CUST_03642,2023-11-16,26-35,US,SMB
CUST_03643,2024-02-29,46-55,LATAM,Enterprise
CUST_03644,2023-11-22,18-25,EU,Enterprise
CUST_03645,2024-08-25,26-35,LATAM,SMB
CUST_03646,2024-04-18,55+,APAC,Startup
CUST_03647,2023-05-09,26-35,LATAM,Enterprise
CUST_03648,2023-06-25,55+,APAC,SMB
CUST_03649,2023-08-24,46-55,APAC,Startup
CUST_03650,2023-03-15,18-25,APAC,SMB
CUST_03651,2023-04-30,18-25,APAC,SMB
CUST_03652,2024-08-01,26-35,APAC,SMB
CUST_03653,2023-03-15,36-45,EU,Startup
CUST_03654,2023-05-20,46-55,US,Enterprise
CUST_03655,2023-07-10,18-25,US,Startup
CUST_03656,2023-08-10,46-55,EU,SMB
CUST_03657,2024-08-10,18-25,LATAM,Enterprise
CUST_03658,2023-09-21,46-55,APAC,Enterprise
CUST_03659,2023-08-01,26-35,LATAM,Startup
CUST_03660,2023-07-21,36-45,US,Enterprise
CUST_03661,2023-08-20,46-55,LATAM,Startup
CUST_03662,2024-12-16,18-25,US,SMB
CUST_03663,2023-05-20,36-45,EU,Enterprise
CUST_03664,2023-06-06,55+,APAC,Enterprise
CUST_03665,2023-05-15,26-35,EU,Enterprise
CUST_03666,2024-12-29,46-55,EU,Startup
CUST_03667,2024-10-09,36-45,APAC,Enterprise
CUST_03668,2023-09-14,55+,LATAM,Startup
CUST_03669,2023-11-15,36-45,LATAM,Startup
CUST_03670,2023-05-31,55+,EU,Startup
CUST_03671,2023-08-01,46-55,LATAM,Startup
CUST_03672,2024-07-09,46-55,EU,SMB
CUST_03673,2023-05-01,46-55,LATAM,SMB
CUST_03674,2023-01-17,46-55,EU,Startup
CUST_03675,2023-04-03,36-45,US,Enterprise
CUST_03676,2023-01-09,26-35,APAC,Startup
CUST_03677,2023-08-05,18-25,US,Startup
CUST_03678,2023-01-12,36-45,US,SMB
CUST_03679,2023-02-16,18-25,US,SMB
CUST_03680,2023-03-11,18-25,LATAM,Startup
CUST_03681,2024-10-09,18-25,EU,Enterprise
CUST_03682,2024-12-27,46-55,US,Enterprise
CUST_03683,2023-04-08,18-25,US,Startup
CUST_03684,2024-07-09,46-55,LATAM,SMB
CUST_03685,2023-12-01,26-35,US,Startup
CUST_03686,2024-01-20,26-35,APAC,Enterprise
CUST_03687,2024-06-06,46-55,EU,SMB
CUST_03688,2023-02-22,36-45,US,Enterprise
CUST_03689,2023-07-25,26-35,LATAM,Enterprise
CUST_03690,2023-02-27,26-35,APAC,Startup
CUST_03691,2023-01-02,26-35,EU,SMB
CUST_03692,2024-10-20,26-35,EU,Enterprise
CUST_03693,2024-08-04,18-25,EU,Startup
CUST_03694,2024-12-14,46-55,EU,Startup
CUST_03695,2024-10-26,55+,LATAM,Startup
CUST_03696,2023-03-01,18-25,LATAM,SMB
CUST_03697,2023-07-13,18-25,US,Startup
CUST_03698,2023-02-12,55+,APAC,Enterprise
CUST_03699,2024-07-17,36-45,LATAM,Enterprise
CUST_03700,2023-10-29,36-45,LATAM,Startup
CUST_03701,2024-04-23,46-55,EU,SMB
CUST_03702,2023-08-18,18-25,EU,Enterprise
CUST_03703,2024-10-17,55+,LATAM,Startup
CUST_03704,2023-05-22,46-55,US,Enterprise
CUST_03705,2023-06-22,26-35,LATAM,Enterprise
CUST_03706,2024-09-17,46-55,APAC,SMB
CUST_03707,2023-04-02,18-25,US,SMB
CUST_03708,2023-01-23,36-45,US,SMB
CUST_03709,2023-05-28,18-25,US,Enterprise
CUST_03710,2023-11-17,18-25,US,Enterprise
CUST_03711,2023-01-24,18-25,EU,SMB
CUST_03712,2023-03-10,46-55,LATAM,Startup
CUST_03713,2024-05-20,55+,LATAM,Enterprise
CUST_03714,2024-02-24,36-45,US,Startup
CUST_03715,2023-11-19,26-35,US,SMB
CUST_03716,2024-07-28,26-35,EU,Startup
CUST_03717,2024-02-07,46-55,US,SMB
CUST_03718,2023-11-11,46-55,APAC,SMB
CUST_03719,2024-12-13,18-25,APAC,Enterprise
CUST_03720,2024-06-30,26-35,US,Startup
CUST_03721,2024-03-06,26-35,APAC,Enterprise
CUST_03722,2024-06-29,36-45,US,SMB
CUST_03723,2024-07-09,18-25,APAC,SMB
CUST_03724,2023-08-08,46-55,EU,SMB
CUST_03725,2024-05-22,26-35,APAC,SMB
CUST_03726,2023-01-20,26-35,APAC,Enterprise
CUST_03727,2024-04-29,55+,EU,Enterprise
CUST_03728,2023-10-24,55+,US,Enterprise
CUST_03729,2024-07-13,18-25,APAC,Startup
CUST_03730,2024-10-28,18-25,EU,Startup
CUST_03731,2024-07-15,26-35,US,Startup
CUST_03732,2024-07-05,18-25,EU,SMB
CUST_03733,2024-06-17,36-45,EU,SMB
CUST_03734,2023-11-04,18-25,LATAM,Enterprise
CUST_03735,2024-10-13,55+,EU,Startup
CUST_03736,2024-10-19,36-45,US,SMB
CUST_03737,2024-12-04,26-35,US,SMB
CUST_03738,2023-04-03,18-25,APAC,SMB
CUST_03739,2024-02-07,46-55,APAC,Startup
CUST_03740,2024-07-03,26-35,LATAM,Enterprise
CUST_03741,2023-02-20,55+,EU,Enterprise
CUST_03742,2024-09-23,55+,LATAM,Startup
CUST_03743,2023-01-26,18-25,LATAM,Enterprise
CUST_03744,2023-06-22,26-35,APAC,Enterprise
CUST_03745,2024-05-07,36-45,APAC,SMB
CUST_03746,2023-04-03,46-55,US,Startup
CUST_03747,2023-07-29,36-45,LATAM,Startup
CUST_03748,2024-01-21,18-25,EU,Enterprise
CUST_03749,2023-12-05,36-45,US,Enterprise
CUST_03750,2024-07-16,26-35,APAC,Startup
CUST_03751,2024-04-30,55+,US,Startup
CUST_03752,2023-05-12,46-55,LATAM,Enterprise
CUST_03753,2023-01-06,18-25,US,Enterprise
CUST_03754,2024-12-27,36-45,APAC,Enterprise
CUST_03755,2023-06-01,46-55,EU,Startup
CUST_03756,2024-08-05,36-45,LATAM,Enterprise
CUST_03757,2024-08-17,55+,EU,Enterprise
CUST_03758,2023-08-26,18-25,US,SMB
CUST_03759,2023-06-30,26-35,EU,SMB
CUST_03760,2023-05-18,18-25,US,Enterprise
CUST_03761,2024-11-16,46-55,EU,Enterprise
CUST_03762,2023-08-15,36-45,APAC,Startup
CUST_03763,2024-07-21,18-25,EU,Enterprise
CUST_03764,2024-10-12,46-55,APAC,Startup
CUST_03765,2024-01-30,36-45,EU,Enterprise
CUST_03766,2023-02-18,26-35,LATAM,Enterprise
CUST_03767,2023-06-13,55+,APAC,Startup
CUST_03768,2024-10-12,18-25,APAC,Startup
CUST_03769,2023-10-26,36-45,US,Enterprise
CUST_03770,2023-07-23,18-25,US,Startup
CUST_03771,2024-04-09,55+,LATAM,Enterprise
CUST_03772,2024-02-27,26-35,EU,SMB
CUST_03773,2023-03-08,36-45,US,SMB
CUST_03774,2023-05-31,55+,US,Enterprise
CUST_03775,2024-12-18,36-45,APAC,SMB
CUST_03776,2024-10-24,36-45,EU,Startup
CUST_03777,2023-06-25,26-35,EU,Enterprise
CUST_03778,2024-03-13,55+,EU,Enterprise
CUST_03779,2024-08-12,36-45,LATAM,Enterprise
CUST_03780,2023-11-29,46-55,US,SMB
CUST_03781,2023-12-06,46-55,APAC,Enterprise
CUST_03782,2023-06-19,26-35,US,Enterprise
CUST_03783,2024-06-30,26-35,LATAM,SMB
CUST_03784,2023-09-09,55+,US,Enterprise
CUST_03785,2023-11-27,26-35,APAC,Enterprise
CUST_03786,2024-04-10,46-55,US,Enterprise
CUST_03787,2023-10-22,46-55,US,Enterprise
CUST_03788,2023-08-23,46-55,LATAM,Startup
CUST_03789,2023-05-30,26-35,US,Enterprise
CUST_03790,2023-07-22,26-35,US,SMB
CUST_03791,2024-05-18,36-45,APAC,Startup
CUST_03792,2024-12-31,46-55,EU,Enterprise
CUST_03793,2023-11-11,18-25,APAC,SMB
CUST_03794,2024-02-25,46-55,US,Enterprise
CUST_03795,2023-11-28,36-45,EU,SMB
CUST_03796,2024-03-30,46-55,US,SMB
CUST_03797,2023-03-02,18-25,US,Enterprise
CUST_03798,2024-06-12,55+,EU,Enterprise
CUST_03799,2023-11-26,26-35,US,SMB
CUST_03800,2024-06-28,18-25,US,Startup
CUST_03801,2023-12-22,46-55,EU,Enterprise
CUST_03802,2023-10-27,26-35,APAC,SMB
CUST_03803,2024-04-11,26-35,APAC,SMB
CUST_03804,2024-02-29,18-25,APAC,Enterprise
CUST_03805,2024-05-27,18-25,APAC,SMB
CUST_03806,2023-08-21,26-35,APAC,Enterprise
CUST_03807,2024-05-01,36-45,APAC,SMB
CUST_03808,2024-03-18,55+,EU,Enterprise
CUST_03809,2023-08-13,46-55,US,Enterprise
CUST_03810,2024-07-12,55+,EU,SMB
CUST_03811,2024-08-02,18-25,US,SMB
CUST_03812,2024-08-28,46-55,EU,Startup
CUST_03813,2024-08-19,55+,US,Enterprise
CUST_03814,2023-11-30,46-55,APAC,SMB
CUST_03815,2024-10-27,46-55,EU,Startup
CUST_03816,2023-01-16,55+,EU,SMB
CUST_03817,2023-09-14,36-45,EU,Startup
CUST_03818,2024-03-13,46-55,US,Enterprise
CUST_03819,2023-01-14,36-45,EU,SMB
CUST_03820,2024-01-16,26-35,LATAM,Enterprise
CUST_03821,2024-06-11,26-35,APAC,SMB
CUST_03822,2023-03-10,26-35,APAC,Startup
CUST_03823,2023-01-26,36-45,LATAM,SMB
CUST_03824,2023-07-28,26-35,EU,Enterprise
CUST_03825,2023-12-08,55+,LATAM,Enterprise
CUST_03826,2023-06-01,55+,US,Startup
CUST_03827,2024-04-26,55+,APAC,SMB
CUST_03828,2024-02-05,55+,LATAM,Enterprise
CUST_03829,2024-01-29,36-45,EU,Enterprise
CUST_03830,2023-05-22,36-45,APAC,Startup
CUST_03831,2023-04-11,55+,APAC,Startup
CUST_03832,2024-11-13,26-35,APAC,SMB
CUST_03833,2023-10-29,36-45,LATAM,Startup
CUST_03834,2023-07-22,18-25,APAC,Enterprise
CUST_03835,2024-07-08,36-45,LATAM,Enterprise
CUST_03836,2024-10-06,36-45,LATAM,Startup
CUST_03837,2024-08-16,36-45,EU,Enterprise
CUST_03838,2024-08-20,18-25,LATAM,Enterprise
CUST_03839,2024-03-07,55+,US,Enterprise
CUST_03840,2024-01-20,26-35,LATAM,Enterprise
CUST_03841,2023-07-22,26-35,EU,SMB
CUST_03842,2023-01-13,26-35,US,SMB
CUST_03843,2023-08-05,26-35,LATAM,Startup
CUST_03844,2023-10-03,26-35,EU,SMB
CUST_03845,2023-07-22,55+,EU,Startup
CUST_03846,2023-10-20,18-25,LATAM,Enterprise
CUST_03847,2024-12-04,18-25,APAC,SMB
CUST_03848,2023-05-10,55+,APAC,SMB
CUST_03849,2023-07-16,46-55,APAC,Startup
CUST_03850,2023-01-06,36-45,US,Startup
CUST_03851,2023-07-27,36-45,APAC,SMB
CUST_03852,2024-05-21,55+,EU,Enterprise
CUST_03853,2024-11-20,55+,US,SMB
CUST_03854,2023-06-20,46-55,LATAM,SMB
CUST_03855,2024-10-14,18-25,APAC,Startup
CUST_03856,2023-10-11,55+,US,Startup
CUST_03857,2023-10-09,26-35,US,SMB
CUST_03858,2023-08-16,46-55,APAC,Startup
CUST_03859,2023-03-15,36-45,LATAM,Startup
CUST_03860,2023-04-23,55+,US,Enterprise
CUST_03861,2024-12-27,18-25,APAC,SMB
CUST_03862,2024-06-30,18-25,US,Startup
CUST_03863,2023-05-21,55+,APAC,Startup
CUST_03864,2023-10-16,26-35,LATAM,Enterprise
CUST_03865,2023-08-30,36-45,APAC,SMB
CUST_03866,2023-06-09,46-55,US,Enterprise
CUST_03867,2023-11-16,46-55,APAC,Enterprise
CUST_03868,2023-12-18,18-25,APAC,Enterprise
CUST_03869,2024-03-03,55+,US,Enterprise
CUST_03870,2023-11-17,18-25,APAC,SMB
CUST_03871,2023-05-30,18-25,LATAM,Enterprise
CUST_03872,2023-10-14,55+,US,SMB
CUST_03873,2024-11-03,18-25,US,SMB
CUST_03874,2023-01-10,18-25,APAC,Enterprise
CUST_03875,2024-04-25,18-25,APAC,Enterprise
CUST_03876,2023-02-09,55+,LATAM,SMB
CUST_03877,2024-07-29,18-25,LATAM,SMB
CUST_03878,2023-10-05,36-45,APAC,SMB
CUST_03879,2024-03-26,46-55,APAC,SMB
CUST_03880,2023-02-13,26-35,EU,Enterprise
CUST_03881,2024-08-10,26-35,APAC,Startup
CUST_03882,2023-12-13,18-25,LATAM,Startup
CUST_03883,2024-02-10,46-55,APAC,SMB
CUST_03884,2023-09-03,18-25,EU,Enterprise
CUST_03885,2023-01-14,18-25,LATAM,Startup
CUST_03886,2024-09-02,36-45,EU,Enterprise
CUST_03887,2023-06-15,46-55,LATAM,Enterprise
CUST_03888,2024-05-14,18-25,US,SMB
CUST_03889,2024-12-07,55+,EU,SMB
CUST_03890,2023-09-28,18-25,APAC,Startup
CUST_03891,2023-06-16,36-45,APAC,SMB
CUST_03892,2023-04-12,36-45,US,SMB
CUST_03893,2024-12-23,46-55,APAC,Startup
CUST_03894,2023-03-17,46-55,LATAM,SMB
CUST_03895,2024-10-02,26-35,US,Enterprise
CUST_03896,2023-12-15,18-25,US,SMB
CUST_03897,2023-02-28,18-25,APAC,Startup
CUST_03898,2024-12-25,46-55,APAC,Enterprise
CUST_03899,2023-10-08,46-55,US,Startup
CUST_03900,2023-01-22,26-35,US,Startup
CUST_03901,2024-12-13,55+,US,SMB
CUST_03902,2023-01-11,55+,APAC,SMB
CUST_03903,2023-05-04,18-25,LATAM,Enterprise
CUST_03904,2023-12-29,26-35,APAC,Startup
CUST_03905,2023-12-26,26-35,EU,Enterprise
CUST_03906,2024-01-25,18-25,US,Startup
CUST_03907,2023-03-29,36-45,US,SMB
CUST_03908,2024-09-18,46-55,EU,Enterprise
CUST_03909,2024-06-21,36-45,US,Enterprise
CUST_03910,2023-04-28,18-25,US,Enterprise
CUST_03911,2024-10-04,18-25,APAC,SMB
CUST_03912,2024-04-12,26-35,US,Startup
CUST_03913,2023-07-21,55+,APAC,SMB
CUST_03914,2024-11-20,46-55,LATAM,Enterprise
CUST_03915,2023-01-08,46-55,LATAM,SMB
CUST_03916,2024-12-18,26-35,EU,Startup
CUST_03917,2023-06-10,46-55,APAC,Startup
CUST_03918,2023-10-14,46-55,LATAM,Startup
CUST_03919,2024-09-27,36-45,EU,Enterprise
CUST_03920,2024-03-05,36-45,EU,SMB
CUST_03921,2024-01-28,55+,LATAM,Enterprise
CUST_03922,2024-11-08,46-55,US,Startup
CUST_03923,2023-11-21,46-55,LATAM,Enterprise
CUST_03924,2024-02-02,26-35,US,SMB
CUST_03925,2023-06-14,46-55,APAC,Enterprise
CUST_03926,2023-04-04,55+,US,SMB
CUST_03927,2024-11-27,46-55,APAC,Enterprise
CUST_03928,2023-04-24,36-45,LATAM,Startup
CUST_03929,2023-08-01,55+,LATAM,Startup
CUST_03930,2023-08-04,36-45,APAC,Enterprise
CUST_03931,2024-01-21,46-55,LATAM,Startup
CUST_03932,2024-07-23,55+,US,SMB
CUST_03933,2023-05-03,18-25,LATAM,SMB
CUST_03934,2023-11-06,55+,US,Startup
CUST_03935,2023-07-27,55+,APAC,SMB
CUST_03936,2023-05-20,26-35,EU,Startup
CUST_03937,2024-04-12,55+,EU,Enterprise
CUST_03938,2024-12-08,18-25,EU,Enterprise
CUST_03939,2023-03-22,55+,EU,Enterprise
CUST_03940,2024-03-26,55+,EU,Startup
CUST_03941,2023-09-08,55+,US,Startup
CUST_03942,2024-10-08,36-45,APAC,SMB
CUST_03943,2024-03-27,18-25,EU,Enterprise
CUST_03944,2024-10-11,18-25,EU,SMB
CUST_03945,2023-07-26,26-35,US,Startup
CUST_03946,2024-08-09,46-55,LATAM,Enterprise
CUST_03947,2023-12-23,36-45,APAC,Enterprise
