customer_id,customer_segment,age_group,location,purchase_frequency,total_spent,avg_order_value,first_purchase,last_purchase,clv_segment
CUST_03071,Startup,18-25,LATAM,1,421.82,421.82,2023-01-27,2023-01-27,High Value
CUST_03072,Enterprise,26-35,EU,3,594.7099999999999,198.23666666666665,2023-11-02,2024-03-17,High Value
CUST_03073,SMB,36-45,APAC,1,496.41,496.41,2024-11-16,2024-11-16,High Value
CUST_03074,Enterprise,46-55,EU,1,232.01,232.01,2023-04-16,2023-04-16,Medium Value
CUST_03075,Enterprise,55+,LATAM,3,463.39,154.46333333333334,2024-01-21,2024-06-06,High Value
CUST_03076,SMB,55+,LATAM,2,556.2,278.1,2023-10-29,2024-02-06,High Value
CUST_03077,Startup,55+,LATAM,1,196.56,196.56,2023-09-20,2023-09-20,Medium Value
CUST_03078,Startup,36-45,US,4,983.35,245.8375,2024-03-22,2024-12-09,High Value
CUST_03079,SMB,46-55,LATAM,1,412.37,412.37,2024-05-01,2024-05-01,High Value
CUST_03080,SMB,46-55,APAC,1,274.25,274.25,2024-07-03,2024-07-03,Medium Value
CUST_03081,SMB,18-25,US,2,409.95000000000005,204.97500000000002,2024-07-24,2024-11-12,High Value
CUST_03082,SMB,26-35,US,5,1394.34,278.868,2024-02-21,2024-10-11,High Value
CUST_03083,SMB,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_03084,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03085,Startup,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_03086,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_03087,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_03088,Startup,36-45,US,1,458.48,458.48,2023-08-01,2023-08-01,High Value
CUST_03089,SMB,18-25,APAC,1,403.02,403.02,2024-05-08,2024-05-08,High Value
CUST_03090,Enterprise,26-35,EU,2,362.94,181.47,2023-09-28,2023-12-04,High Value
CUST_03091,Startup,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_03092,Startup,36-45,LATAM,1,146.01,146.01,2023-10-02,2023-10-02,Medium Value
CUST_03093,SMB,55+,LATAM,1,116.87,116.87,2024-04-03,2024-04-03,Medium Value
CUST_03094,SMB,46-55,APAC,3,699.15,233.04999999999998,2023-12-03,2024-06-29,High Value
CUST_03095,SMB,55+,US,0,0.0,0.0,,,No Purchase
CUST_03096,Startup,55+,LATAM,1,481.22,481.22,2024-05-12,2024-05-12,High Value
CUST_03097,SMB,18-25,US,1,284.3,284.3,2024-11-23,2024-11-23,Medium Value
CUST_03098,Enterprise,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_03099,Enterprise,55+,APAC,1,77.24,77.24,2024-09-27,2024-09-27,Low Value
CUST_03100,Startup,18-25,LATAM,1,255.6,255.6,2024-12-31,2024-12-31,Medium Value
CUST_03101,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03102,SMB,18-25,US,1,244.14,244.14,2024-01-14,2024-01-14,Medium Value
CUST_03103,Enterprise,36-45,LATAM,1,68.83,68.83,2023-02-20,2023-02-20,Low Value
CUST_03104,Enterprise,55+,LATAM,1,233.99,233.99,2023-12-13,2023-12-13,Medium Value
CUST_03105,Startup,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_03106,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_03107,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_03108,Enterprise,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03109,SMB,55+,APAC,2,181.76999999999998,90.88499999999999,2024-03-17,2024-05-15,Medium Value
CUST_03110,Enterprise,26-35,LATAM,6,1426.92,237.82000000000002,2023-03-17,2023-12-22,High Value
CUST_03111,Enterprise,55+,US,1,480.06,480.06,2023-05-19,2023-05-19,High Value
CUST_03112,SMB,26-35,LATAM,1,282.76,282.76,2023-11-26,2023-11-26,Medium Value
CUST_03113,Startup,18-25,US,1,133.74,133.74,2023-10-04,2023-10-04,Medium Value
CUST_03114,Enterprise,46-55,EU,1,130.33,130.33,2024-05-28,2024-05-28,Medium Value
CUST_03115,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03116,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03117,Startup,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03118,Startup,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_03119,Enterprise,46-55,EU,1,354.29,354.29,2024-08-09,2024-08-09,High Value
CUST_03120,Startup,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_03121,Startup,46-55,US,1,232.13,232.13,2023-03-24,2023-03-24,Medium Value
CUST_03122,SMB,18-25,EU,1,382.72,382.72,2023-07-16,2023-07-16,High Value
CUST_03123,Enterprise,46-55,APAC,1,255.73,255.73,2024-11-26,2024-11-26,Medium Value
CUST_03124,Startup,55+,APAC,1,196.95,196.95,2023-07-17,2023-07-17,Medium Value
CUST_03125,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_03126,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_03127,SMB,18-25,US,1,154.59,154.59,2024-01-03,2024-01-03,Medium Value
CUST_03128,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03129,Enterprise,36-45,EU,1,138.62,138.62,2023-10-03,2023-10-03,Medium Value
CUST_03130,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_03131,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03132,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_03133,Startup,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_03134,Enterprise,55+,APAC,3,716.35,238.78333333333333,2024-07-27,2024-12-21,High Value
CUST_03135,Enterprise,55+,EU,1,54.82,54.82,2023-09-03,2023-09-03,Low Value
CUST_03136,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_03137,Startup,26-35,APAC,2,685.14,342.57,2024-09-11,2024-12-31,High Value
CUST_03138,Enterprise,26-35,APAC,2,361.45,180.725,2023-05-29,2023-09-21,High Value
CUST_03139,SMB,46-55,EU,1,357.53,357.53,2023-08-28,2023-08-28,High Value
CUST_03140,SMB,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_03141,Startup,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03142,Startup,26-35,US,1,202.51,202.51,2023-05-31,2023-05-31,Medium Value
CUST_03143,Enterprise,36-45,LATAM,2,300.65999999999997,150.32999999999998,2024-07-28,2024-11-24,High Value
CUST_03144,Startup,46-55,US,1,188.65,188.65,2024-09-03,2024-09-03,Medium Value
CUST_03145,Startup,46-55,EU,2,646.48,323.24,2024-08-30,2024-12-08,High Value
CUST_03146,Startup,46-55,EU,2,672.24,336.12,2024-03-03,2024-04-25,High Value
CUST_03147,Startup,36-45,APAC,2,186.58,93.29,2023-06-30,2023-08-19,Medium Value
CUST_03148,Startup,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03149,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_03150,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03151,Startup,46-55,LATAM,1,392.89,392.89,2024-03-17,2024-03-17,High Value
CUST_03152,Enterprise,46-55,US,1,347.87,347.87,2024-04-06,2024-04-06,High Value
CUST_03153,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_03154,Enterprise,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_03155,Enterprise,46-55,APAC,1,434.93,434.93,2024-08-01,2024-08-01,High Value
CUST_03156,Enterprise,46-55,EU,1,183.87,183.87,2024-09-23,2024-09-23,Medium Value
CUST_03157,SMB,46-55,EU,1,484.9,484.9,2024-04-21,2024-04-21,High Value
CUST_03158,Startup,26-35,US,2,698.24,349.12,2023-07-23,2023-11-17,High Value
CUST_03159,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03160,Startup,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_03161,Enterprise,46-55,US,1,213.65,213.65,2024-10-24,2024-10-24,Medium Value
CUST_03162,SMB,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_03163,Startup,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_03164,SMB,55+,US,2,290.69,145.345,2023-06-20,2023-08-29,Medium Value
CUST_03165,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_03166,Startup,36-45,US,1,299.55,299.55,2024-11-18,2024-11-18,Medium Value
CUST_03167,Enterprise,46-55,LATAM,3,541.7900000000001,180.5966666666667,2023-02-23,2023-09-07,High Value
CUST_03168,SMB,36-45,EU,1,345.23,345.23,2024-12-01,2024-12-01,High Value
CUST_03169,Enterprise,46-55,EU,3,676.92,225.64,2023-10-02,2024-03-01,High Value
CUST_03170,Enterprise,18-25,EU,1,187.96,187.96,2023-09-20,2023-09-20,Medium Value
CUST_03171,Enterprise,26-35,APAC,1,200.56,200.56,2023-03-24,2023-03-24,Medium Value
CUST_03172,Startup,46-55,US,1,195.07,195.07,2023-11-27,2023-11-27,Medium Value
CUST_03173,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_03174,Startup,55+,EU,1,310.12,310.12,2024-01-23,2024-01-23,High Value
CUST_03175,Enterprise,18-25,APAC,2,358.79,179.395,2023-09-26,2024-01-17,High Value
CUST_03176,Enterprise,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_03177,Enterprise,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_03178,Enterprise,36-45,US,1,163.75,163.75,2024-12-06,2024-12-06,Medium Value
CUST_03179,SMB,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_03180,Enterprise,36-45,LATAM,1,487.8,487.8,2024-02-27,2024-02-27,High Value
CUST_03181,Startup,36-45,EU,1,150.05,150.05,2023-10-14,2023-10-14,Medium Value
CUST_03182,Startup,46-55,US,1,135.49,135.49,2023-02-03,2023-02-03,Medium Value
CUST_03183,SMB,55+,US,5,751.86,150.372,2023-07-01,2024-07-04,High Value
CUST_03184,SMB,26-35,US,1,61.85,61.85,2023-07-27,2023-07-27,Low Value
CUST_03185,Startup,55+,EU,1,343.15,343.15,2023-12-09,2023-12-09,High Value
CUST_03186,SMB,26-35,LATAM,1,113.12,113.12,2024-02-27,2024-02-27,Medium Value
CUST_03187,SMB,55+,EU,1,105.9,105.9,2023-03-29,2023-03-29,Medium Value
CUST_03188,SMB,26-35,LATAM,3,410.08000000000004,136.69333333333336,2024-02-07,2024-08-10,High Value
CUST_03189,Enterprise,26-35,US,3,635.11,211.70333333333335,2024-01-28,2024-04-19,High Value
CUST_03190,SMB,36-45,APAC,1,219.69,219.69,2024-11-17,2024-11-17,Medium Value
CUST_03191,Startup,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_03192,SMB,55+,APAC,1,176.84,176.84,2023-05-02,2023-05-02,Medium Value
CUST_03193,Enterprise,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03194,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_03195,Enterprise,26-35,LATAM,1,163.35,163.35,2024-11-24,2024-11-24,Medium Value
CUST_03196,Enterprise,55+,US,1,164.66,164.66,2024-12-05,2024-12-05,Medium Value
CUST_03197,Enterprise,36-45,LATAM,2,528.12,264.06,2024-05-17,2024-07-29,High Value
CUST_03198,SMB,36-45,US,2,665.53,332.765,2023-07-07,2023-09-14,High Value
CUST_03199,Startup,18-25,EU,1,354.21,354.21,2024-08-15,2024-08-15,High Value
CUST_03200,Startup,36-45,US,2,445.54,222.77,2024-09-30,2024-12-20,High Value
CUST_03201,Startup,55+,US,1,208.77,208.77,2024-06-29,2024-06-29,Medium Value
CUST_03202,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03203,Enterprise,36-45,EU,1,380.55,380.55,2024-05-03,2024-05-03,High Value
CUST_03204,Startup,46-55,US,2,307.58000000000004,153.79000000000002,2023-10-09,2023-11-12,High Value
CUST_03205,SMB,18-25,APAC,3,496.44,165.48,2024-04-13,2024-09-26,High Value
CUST_03206,SMB,18-25,US,0,0.0,0.0,,,No Purchase
CUST_03207,Enterprise,26-35,LATAM,2,509.03,254.515,2023-10-19,2024-02-06,High Value
CUST_03208,SMB,26-35,LATAM,2,313.24,156.62,2024-03-09,2024-06-11,High Value
CUST_03209,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03210,SMB,55+,US,0,0.0,0.0,,,No Purchase
CUST_03211,Startup,55+,EU,3,783.2,261.06666666666666,2023-10-23,2024-03-04,High Value
CUST_03212,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03213,Startup,18-25,EU,1,173.79,173.79,2023-06-30,2023-06-30,Medium Value
CUST_03214,Enterprise,18-25,EU,1,181.86,181.86,2023-11-06,2023-11-06,Medium Value
CUST_03215,SMB,26-35,EU,1,99.06,99.06,2023-11-09,2023-11-09,Low Value
CUST_03216,Enterprise,26-35,US,1,297.17,297.17,2023-11-27,2023-11-27,Medium Value
CUST_03217,Startup,55+,LATAM,2,393.59,196.795,2024-04-21,2024-06-27,High Value
CUST_03218,SMB,36-45,APAC,1,487.37,487.37,2024-05-15,2024-05-15,High Value
CUST_03219,SMB,36-45,LATAM,1,237.59,237.59,2024-04-02,2024-04-02,Medium Value
CUST_03220,Enterprise,26-35,US,1,224.33,224.33,2024-12-06,2024-12-06,Medium Value
CUST_03221,SMB,36-45,APAC,4,993.3199999999999,248.32999999999998,2023-04-02,2023-08-09,High Value
CUST_03222,Enterprise,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_03223,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03224,Enterprise,26-35,APAC,1,276.1,276.1,2023-10-03,2023-10-03,Medium Value
CUST_03225,Enterprise,26-35,APAC,3,291.22,97.07333333333334,2024-08-09,2024-11-17,Medium Value
CUST_03226,SMB,55+,LATAM,1,71.75,71.75,2023-03-21,2023-03-21,Low Value
CUST_03227,SMB,55+,LATAM,1,108.13,108.13,2023-12-03,2023-12-03,Medium Value
CUST_03228,Startup,46-55,US,1,281.82,281.82,2024-10-26,2024-10-26,Medium Value
CUST_03229,SMB,36-45,LATAM,1,298.22,298.22,2023-04-28,2023-04-28,Medium Value
CUST_03230,SMB,46-55,EU,1,102.75,102.75,2023-04-16,2023-04-16,Medium Value
CUST_03231,Enterprise,26-35,LATAM,1,440.06,440.06,2023-12-12,2023-12-12,High Value
CUST_03232,Startup,26-35,US,1,415.61,415.61,2023-11-15,2023-11-15,High Value
CUST_03233,Startup,26-35,APAC,1,365.26,365.26,2024-07-13,2024-07-13,High Value
CUST_03234,Startup,46-55,APAC,1,84.94,84.94,2024-02-27,2024-02-27,Low Value
CUST_03235,Startup,55+,APAC,1,338.12,338.12,2023-04-22,2023-04-22,High Value
CUST_03236,SMB,55+,US,1,155.74,155.74,2023-05-07,2023-05-07,Medium Value
CUST_03237,Enterprise,26-35,APAC,3,959.15,319.71666666666664,2023-10-30,2024-01-25,High Value
CUST_03238,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_03239,Startup,18-25,LATAM,1,54.41,54.41,2024-10-20,2024-10-20,Low Value
CUST_03240,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03241,Startup,36-45,APAC,1,101.57,101.57,2024-05-17,2024-05-17,Medium Value
CUST_03242,Enterprise,26-35,APAC,1,381.1,381.1,2024-08-05,2024-08-05,High Value
CUST_03243,Startup,46-55,LATAM,3,586.77,195.59,2024-09-20,2024-12-16,High Value
CUST_03244,Startup,36-45,APAC,2,261.28000000000003,130.64000000000001,2023-08-12,2023-09-12,Medium Value
CUST_03245,Enterprise,46-55,US,1,85.02,85.02,2023-04-21,2023-04-21,Low Value
CUST_03246,Startup,55+,APAC,1,67.3,67.3,2023-04-03,2023-04-03,Low Value
CUST_03247,SMB,18-25,US,2,389.78999999999996,194.89499999999998,2024-07-30,2024-10-03,High Value
CUST_03248,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_03249,Enterprise,36-45,EU,1,92.11,92.11,2024-10-24,2024-10-24,Low Value
CUST_03250,SMB,26-35,EU,2,508.21999999999997,254.10999999999999,2023-01-16,2023-03-11,High Value
CUST_03251,Startup,26-35,APAC,5,999.4899999999999,199.89799999999997,2023-03-30,2024-02-01,High Value
CUST_03252,SMB,46-55,LATAM,2,198.7,99.35,2023-03-02,2023-05-20,Medium Value
CUST_03253,Startup,46-55,US,3,810.3300000000002,270.11000000000007,2024-07-01,2024-12-27,High Value
CUST_03254,SMB,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_03255,SMB,36-45,LATAM,4,684.3699999999999,171.09249999999997,2023-12-24,2024-06-19,High Value
CUST_03256,SMB,46-55,LATAM,1,319.07,319.07,2023-06-04,2023-06-04,High Value
CUST_03257,Enterprise,18-25,APAC,2,486.92999999999995,243.46499999999997,2024-08-12,2024-09-28,High Value
CUST_03258,Startup,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_03259,SMB,18-25,US,0,0.0,0.0,,,No Purchase
CUST_03260,Enterprise,46-55,US,1,291.09,291.09,2024-07-10,2024-07-10,Medium Value
CUST_03261,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03262,Startup,18-25,APAC,3,540.13,180.04333333333332,2024-04-28,2024-10-29,High Value
CUST_03263,Startup,26-35,US,1,110.07,110.07,2024-11-20,2024-11-20,Medium Value
CUST_03264,SMB,46-55,LATAM,1,330.58,330.58,2025-01-10,2025-01-10,High Value
CUST_03265,Startup,36-45,US,1,101.35,101.35,2023-10-30,2023-10-30,Medium Value
CUST_03266,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03267,SMB,46-55,EU,1,162.91,162.91,2024-10-04,2024-10-04,Medium Value
CUST_03268,Startup,55+,LATAM,1,314.71,314.71,2024-05-09,2024-05-09,High Value
CUST_03269,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03270,SMB,18-25,US,1,204.68,204.68,2025-01-05,2025-01-05,Medium Value
CUST_03271,Enterprise,36-45,APAC,1,229.39,229.39,2024-07-14,2024-07-14,Medium Value
CUST_03272,SMB,18-25,APAC,2,296.89,148.445,2024-05-06,2024-07-14,Medium Value
CUST_03273,Enterprise,55+,APAC,2,274.0,137.0,2024-01-17,2024-04-02,Medium Value
CUST_03274,SMB,26-35,LATAM,1,322.39,322.39,2023-11-29,2023-11-29,High Value
CUST_03275,SMB,55+,EU,2,604.74,302.37,2023-10-06,2023-11-06,High Value
CUST_03276,Enterprise,55+,EU,1,360.79,360.79,2024-08-30,2024-08-30,High Value
CUST_03277,SMB,36-45,LATAM,1,149.32,149.32,2024-08-30,2024-08-30,Medium Value
CUST_03278,Enterprise,55+,APAC,1,450.05,450.05,2024-12-14,2024-12-14,High Value
CUST_03279,Enterprise,18-25,LATAM,1,272.19,272.19,2024-07-04,2024-07-04,Medium Value
CUST_03280,Enterprise,18-25,LATAM,1,481.13,481.13,2023-09-02,2023-09-02,High Value
CUST_03281,Enterprise,36-45,APAC,3,808.24,269.41333333333336,2023-07-20,2023-11-12,High Value
CUST_03282,SMB,55+,US,0,0.0,0.0,,,No Purchase
CUST_03283,Startup,26-35,US,0,0.0,0.0,,,No Purchase
CUST_03284,SMB,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03285,SMB,46-55,US,1,249.45,249.45,2023-02-21,2023-02-21,Medium Value
CUST_03286,Startup,46-55,APAC,1,495.0,495.0,2024-03-01,2024-03-01,High Value
CUST_03287,Startup,18-25,US,1,243.43,243.43,2024-07-15,2024-07-15,Medium Value
CUST_03288,SMB,46-55,EU,3,382.53999999999996,127.51333333333332,2024-03-12,2024-07-24,High Value
CUST_03289,Enterprise,18-25,LATAM,1,482.49,482.49,2024-02-15,2024-02-15,High Value
CUST_03290,Startup,55+,US,1,260.21,260.21,2024-02-11,2024-02-11,Medium Value
CUST_03291,Enterprise,46-55,EU,2,629.51,314.755,2023-11-21,2024-02-09,High Value
CUST_03292,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_03293,Enterprise,18-25,APAC,1,207.24,207.24,2023-02-07,2023-02-07,Medium Value
CUST_03294,SMB,18-25,APAC,1,397.77,397.77,2024-03-26,2024-03-26,High Value
CUST_03295,Enterprise,46-55,APAC,1,82.94,82.94,2023-06-01,2023-06-01,Low Value
CUST_03296,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_03297,Startup,26-35,EU,2,101.09,50.545,2024-03-08,2024-04-29,Medium Value
CUST_03298,Enterprise,26-35,US,2,325.37,162.685,2023-12-03,2024-03-10,High Value
CUST_03299,Enterprise,36-45,US,2,390.81,195.405,2024-09-08,2024-11-15,High Value
CUST_03300,Startup,55+,LATAM,2,399.46000000000004,199.73000000000002,2024-10-22,2024-12-07,High Value
CUST_03301,SMB,55+,APAC,1,186.26,186.26,2024-11-06,2024-11-06,Medium Value
CUST_03302,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_03303,SMB,55+,LATAM,2,550.41,275.205,2023-01-27,2023-04-22,High Value
CUST_03304,Startup,26-35,LATAM,1,290.07,290.07,2023-10-02,2023-10-02,Medium Value
CUST_03305,SMB,18-25,LATAM,5,884.4799999999999,176.896,2023-11-13,2024-09-12,High Value
CUST_03306,SMB,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03307,Startup,46-55,US,1,164.35,164.35,2024-01-19,2024-01-19,Medium Value
CUST_03308,SMB,18-25,US,1,115.07,115.07,2024-04-13,2024-04-13,Medium Value
CUST_03309,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03310,Enterprise,36-45,US,1,273.32,273.32,2024-01-28,2024-01-28,Medium Value
CUST_03311,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03312,Enterprise,46-55,EU,1,295.16,295.16,2024-12-28,2024-12-28,Medium Value
CUST_03313,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_03314,SMB,18-25,LATAM,1,278.28,278.28,2024-02-23,2024-02-23,Medium Value
CUST_03315,Enterprise,46-55,US,1,443.52,443.52,2024-10-24,2024-10-24,High Value
CUST_03316,Enterprise,26-35,EU,1,496.52,496.52,2023-01-21,2023-01-21,High Value
CUST_03317,Enterprise,26-35,EU,2,114.05,57.025,2023-11-26,2024-01-14,Medium Value
CUST_03318,Startup,18-25,APAC,1,274.79,274.79,2024-03-21,2024-03-21,Medium Value
CUST_03319,SMB,18-25,US,4,1134.6100000000001,283.65250000000003,2023-12-08,2024-09-11,High Value
CUST_03320,Enterprise,36-45,APAC,1,63.72,63.72,2024-12-03,2024-12-03,Low Value
CUST_03321,SMB,36-45,APAC,2,534.91,267.455,2024-04-23,2024-07-25,High Value
CUST_03322,Startup,36-45,EU,2,609.55,304.775,2024-05-01,2024-08-05,High Value
CUST_03323,SMB,36-45,APAC,1,106.98,106.98,2024-06-08,2024-06-08,Medium Value
CUST_03324,Startup,18-25,US,2,768.8,384.4,2024-03-06,2024-05-20,High Value
CUST_03325,SMB,18-25,US,2,372.28999999999996,186.14499999999998,2023-03-01,2023-06-15,High Value
CUST_03326,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_03327,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_03328,Enterprise,46-55,US,1,105.34,105.34,2024-03-24,2024-03-24,Medium Value
CUST_03329,Enterprise,36-45,EU,1,381.25,381.25,2023-05-04,2023-05-04,High Value
CUST_03330,SMB,18-25,APAC,2,548.0799999999999,274.03999999999996,2024-04-30,2024-06-01,High Value
CUST_03331,SMB,36-45,APAC,1,498.96,498.96,2023-12-05,2023-12-05,High Value
CUST_03332,Startup,46-55,LATAM,2,568.0,284.0,2024-09-13,2024-10-18,High Value
CUST_03333,Enterprise,46-55,APAC,1,398.45,398.45,2023-11-24,2023-11-24,High Value
CUST_03334,Enterprise,18-25,LATAM,1,231.14,231.14,2023-11-09,2023-11-09,Medium Value
CUST_03335,SMB,26-35,APAC,2,416.48,208.24,2023-02-04,2023-03-24,High Value
CUST_03336,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_03337,Startup,55+,APAC,1,167.56,167.56,2024-12-13,2024-12-13,Medium Value
CUST_03338,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_03339,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_03340,Enterprise,18-25,US,1,156.01,156.01,2024-01-04,2024-01-04,Medium Value
CUST_03341,SMB,36-45,LATAM,1,467.6,467.6,2023-07-01,2023-07-01,High Value
CUST_03342,Enterprise,55+,EU,3,769.64,256.5466666666667,2023-06-10,2023-11-08,High Value
CUST_03343,SMB,55+,LATAM,2,254.79,127.395,2023-06-01,2023-07-07,Medium Value
CUST_03344,Startup,36-45,US,1,308.36,308.36,2023-11-08,2023-11-08,High Value
CUST_03345,Enterprise,26-35,APAC,1,466.28,466.28,2023-10-23,2023-10-23,High Value
CUST_03346,SMB,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03347,Enterprise,26-35,LATAM,1,447.59,447.59,2023-04-02,2023-04-02,High Value
CUST_03348,Enterprise,46-55,APAC,1,434.84,434.84,2023-10-25,2023-10-25,High Value
CUST_03349,SMB,18-25,LATAM,4,615.65,153.9125,2023-10-26,2024-03-27,High Value
CUST_03350,Startup,55+,US,1,129.87,129.87,2023-11-05,2023-11-05,Medium Value
CUST_03351,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_03352,Startup,18-25,APAC,1,111.45,111.45,2024-04-26,2024-04-26,Medium Value
CUST_03353,Startup,26-35,EU,1,275.04,275.04,2024-01-24,2024-01-24,Medium Value
CUST_03354,Enterprise,46-55,APAC,1,188.14,188.14,2023-09-18,2023-09-18,Medium Value
CUST_03355,Startup,46-55,US,1,90.37,90.37,2024-03-02,2024-03-02,Low Value
CUST_03356,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_03357,Startup,55+,APAC,2,772.9,386.45,2024-02-07,2024-05-12,High Value
CUST_03358,SMB,46-55,EU,1,393.67,393.67,2023-02-16,2023-02-16,High Value
CUST_03359,Enterprise,46-55,EU,1,71.42,71.42,2023-05-17,2023-05-17,Low Value
CUST_03360,SMB,55+,US,1,370.31,370.31,2024-11-07,2024-11-07,High Value
CUST_03361,SMB,36-45,LATAM,4,764.07,191.0175,2023-06-26,2024-02-29,High Value
CUST_03362,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_03363,Enterprise,26-35,US,1,120.84,120.84,2024-12-10,2024-12-10,Medium Value
CUST_03364,SMB,55+,LATAM,1,390.25,390.25,2024-10-18,2024-10-18,High Value
CUST_03365,SMB,55+,EU,1,282.0,282.0,2024-11-25,2024-11-25,Medium Value
CUST_03366,SMB,36-45,US,1,90.79,90.79,2023-11-23,2023-11-23,Low Value
CUST_03367,Startup,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_03368,SMB,18-25,US,0,0.0,0.0,,,No Purchase
CUST_03369,Enterprise,26-35,EU,1,193.9,193.9,2024-01-27,2024-01-27,Medium Value
CUST_03370,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_03371,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_03372,SMB,26-35,APAC,1,62.54,62.54,2023-08-19,2023-08-19,Low Value
CUST_03373,Enterprise,55+,APAC,1,175.68,175.68,2024-09-12,2024-09-12,Medium Value
CUST_03374,Enterprise,26-35,LATAM,4,770.69,192.6725,2023-10-06,2024-06-03,High Value
CUST_03375,Enterprise,36-45,APAC,3,722.21,240.73666666666668,2024-01-29,2024-06-01,High Value
