customer_id,purchase_date,purchase_amount,product_category
CUST_02634,2024-09-12,255.95,Enterprise Plan
CUST_02636,2024-03-15,184.2,Pro Plan
CUST_02637,2024-01-05,130.91,Basic Plan
CUST_02638,2023-04-14,224.59,Enterprise Plan
CUST_02640,2024-02-12,460.1,Pro Plan
CUST_02640,2024-03-15,153.6,Basic Plan
CUST_02642,2023-02-20,234.87,Basic Plan
CUST_02643,2023-12-12,94.66,Enterprise Plan
CUST_02645,2024-10-30,156.1,Enterprise Plan
CUST_02648,2023-08-19,365.17,Basic Plan
CUST_02649,2024-08-28,395.1,Pro Plan
CUST_02650,2024-03-18,393.99,Enterprise Plan
CUST_02650,2024-07-02,72.45,Enterprise Plan
CUST_02650,2024-10-23,70.57,Enterprise Plan
CUST_02650,2024-12-13,125.76,Add-ons
CUST_02652,2024-10-15,122.72,Pro Plan
CUST_02653,2024-01-08,84.92,Basic Plan
CUST_02653,2024-03-29,250.45,Add-ons
CUST_02655,2024-08-13,152.4,Basic Plan
CUST_02656,2023-09-28,442.36,Pro Plan
CUST_02656,2023-11-17,126.31,Enterprise Plan
CUST_02657,2024-03-28,227.88,Pro Plan
CUST_02658,2023-07-08,216.13,Basic Plan
CUST_02658,2023-08-10,220.34,Basic Plan
CUST_02659,2023-03-20,162.72,Basic Plan
CUST_02660,2023-03-17,291.14,Enterprise Plan
CUST_02661,2023-04-11,447.18,Basic Plan
CUST_02662,2023-06-10,365.0,Pro Plan
CUST_02664,2023-02-12,139.87,Pro Plan
CUST_02666,2024-11-19,271.94,Pro Plan
CUST_02667,2023-08-28,202.89,Basic Plan
CUST_02668,2023-01-27,385.03,Enterprise Plan
CUST_02670,2023-02-02,449.82,Enterprise Plan
CUST_02671,2024-05-18,135.22,Basic Plan
CUST_02673,2023-03-21,290.37,Enterprise Plan
CUST_02674,2024-05-21,316.26,Pro Plan
CUST_02674,2024-08-14,97.55,Pro Plan
CUST_02674,2024-11-11,100.62,Basic Plan
CUST_02675,2024-06-04,486.0,Basic Plan
CUST_02676,2023-11-15,352.71,Enterprise Plan
CUST_02678,2023-08-05,470.28,Pro Plan
CUST_02678,2023-09-29,203.57,Add-ons
CUST_02678,2024-01-01,236.71,Pro Plan
CUST_02682,2024-03-24,232.96,Basic Plan
CUST_02682,2024-04-25,221.41,Enterprise Plan
CUST_02682,2024-06-01,82.55,Pro Plan
CUST_02682,2024-08-30,153.0,Add-ons
CUST_02683,2024-09-15,491.22,Enterprise Plan
CUST_02683,2024-12-09,52.13,Basic Plan
CUST_02684,2024-04-01,261.15,Pro Plan
CUST_02685,2024-08-17,215.32,Basic Plan
CUST_02685,2024-11-29,200.35,Basic Plan
CUST_02686,2024-11-26,309.79,Pro Plan
CUST_02687,2024-07-07,156.93,Pro Plan
CUST_02687,2024-10-25,106.97,Enterprise Plan
CUST_02688,2024-12-20,471.32,Enterprise Plan
CUST_02689,2023-05-16,411.18,Enterprise Plan
CUST_02689,2023-08-14,189.64,Pro Plan
CUST_02695,2024-11-30,453.04,Pro Plan
CUST_02697,2024-11-26,304.89,Enterprise Plan
CUST_02698,2023-12-27,59.11,Enterprise Plan
CUST_02699,2024-07-18,489.93,Pro Plan
CUST_02700,2023-05-19,282.17,Pro Plan
CUST_02701,2023-11-23,276.84,Enterprise Plan
CUST_02705,2024-08-06,247.58,Basic Plan
CUST_02706,2024-01-06,212.92,Enterprise Plan
CUST_02707,2024-01-02,163.37,Pro Plan
CUST_02707,2024-02-22,100.59,Basic Plan
CUST_02708,2024-11-18,451.76,Basic Plan
CUST_02710,2023-09-20,299.11,Enterprise Plan
CUST_02710,2024-01-04,280.39,Add-ons
CUST_02710,2024-02-10,171.53,Add-ons
CUST_02712,2023-12-07,176.2,Basic Plan
CUST_02713,2024-03-03,379.84,Pro Plan
CUST_02714,2024-05-15,95.49,Pro Plan
CUST_02716,2024-09-04,88.71,Basic Plan
CUST_02716,2024-12-01,264.55,Enterprise Plan
CUST_02717,2023-06-01,475.08,Enterprise Plan
CUST_02717,2023-08-20,159.08,Pro Plan
CUST_02718,2023-09-27,448.56,Basic Plan
CUST_02720,2025-01-02,88.95,Pro Plan
CUST_02722,2024-07-09,217.68,Basic Plan
CUST_02725,2024-01-16,65.14,Pro Plan
CUST_02726,2023-06-13,481.76,Pro Plan
CUST_02728,2023-07-22,224.26,Pro Plan
CUST_02728,2023-11-03,30.28,Add-ons
CUST_02729,2024-06-10,256.12,Basic Plan
CUST_02731,2023-05-27,263.02,Basic Plan
CUST_02731,2023-08-31,290.79,Enterprise Plan
CUST_02731,2023-10-12,282.47,Enterprise Plan
CUST_02731,2023-12-01,43.73,Enterprise Plan
CUST_02732,2023-02-27,212.5,Pro Plan
CUST_02733,2023-10-12,293.12,Basic Plan
CUST_02733,2023-11-16,92.23,Enterprise Plan
CUST_02733,2024-01-03,251.17,Pro Plan
CUST_02733,2024-02-08,209.25,Add-ons
CUST_02735,2024-01-04,498.06,Basic Plan
CUST_02737,2023-09-22,345.08,Pro Plan
CUST_02738,2024-03-31,135.41,Pro Plan
CUST_02739,2024-07-14,411.25,Enterprise Plan
CUST_02739,2024-10-08,52.01,Enterprise Plan
CUST_02739,2024-12-10,110.63,Add-ons
CUST_02741,2023-06-04,403.48,Enterprise Plan
CUST_02742,2024-05-16,269.18,Basic Plan
CUST_02742,2024-07-26,133.97,Pro Plan
CUST_02743,2023-10-22,296.62,Basic Plan
CUST_02744,2023-03-02,436.49,Pro Plan
CUST_02745,2024-08-11,74.68,Pro Plan
CUST_02747,2023-06-26,202.27,Enterprise Plan
CUST_02748,2023-08-28,331.25,Pro Plan
CUST_02748,2023-12-24,60.7,Enterprise Plan
CUST_02748,2024-02-15,129.84,Pro Plan
CUST_02748,2024-06-12,53.08,Basic Plan
CUST_02750,2024-10-05,231.4,Pro Plan
CUST_02750,2024-12-12,208.66,Basic Plan
CUST_02751,2023-10-29,168.42,Basic Plan
CUST_02752,2024-09-05,127.23,Enterprise Plan
CUST_02753,2023-12-13,264.44,Pro Plan
CUST_02754,2023-01-18,195.56,Basic Plan
CUST_02754,2023-02-21,184.56,Add-ons
CUST_02755,2024-01-03,126.1,Enterprise Plan
CUST_02755,2024-02-16,233.31,Add-ons
CUST_02755,2024-05-07,233.83,Basic Plan
CUST_02756,2023-06-03,245.18,Enterprise Plan
CUST_02757,2023-08-17,118.17,Enterprise Plan
CUST_02758,2023-03-31,167.95,Enterprise Plan
CUST_02760,2024-05-19,260.46,Enterprise Plan
CUST_02764,2023-06-19,156.08,Basic Plan
CUST_02765,2023-01-26,265.06,Pro Plan
CUST_02765,2023-05-18,282.28,Basic Plan
CUST_02765,2023-09-04,209.16,Enterprise Plan
CUST_02766,2023-10-24,274.07,Enterprise Plan
CUST_02766,2023-12-02,31.11,Enterprise Plan
CUST_02767,2024-04-12,246.27,Pro Plan
CUST_02770,2024-03-24,371.67,Basic Plan
CUST_02770,2024-05-21,208.34,Enterprise Plan
CUST_02770,2024-08-16,249.2,Enterprise Plan
CUST_02771,2024-04-01,142.67,Enterprise Plan
CUST_02771,2024-07-21,241.49,Enterprise Plan
CUST_02772,2023-12-29,278.65,Pro Plan
CUST_02772,2024-02-02,138.19,Enterprise Plan
CUST_02772,2024-05-07,288.5,Pro Plan
CUST_02773,2023-07-14,109.12,Pro Plan
CUST_02774,2023-11-13,295.07,Pro Plan
CUST_02775,2023-09-06,105.58,Pro Plan
CUST_02776,2024-01-30,228.82,Basic Plan
CUST_02776,2024-04-11,94.63,Basic Plan
CUST_02776,2024-06-20,162.26,Basic Plan
CUST_02779,2023-10-26,263.84,Pro Plan
CUST_02780,2024-05-08,229.91,Pro Plan
CUST_02780,2024-08-09,118.56,Enterprise Plan
CUST_02781,2023-11-08,414.08,Basic Plan
CUST_02782,2023-01-13,343.69,Pro Plan
CUST_02782,2023-02-14,100.45,Pro Plan
CUST_02783,2023-03-19,338.61,Pro Plan
CUST_02784,2024-12-08,417.4,Pro Plan
CUST_02785,2023-02-20,232.84,Enterprise Plan
CUST_02786,2023-12-12,385.29,Pro Plan
CUST_02786,2024-02-22,297.05,Basic Plan
CUST_02787,2023-04-24,458.99,Enterprise Plan
CUST_02787,2023-07-17,154.08,Basic Plan
CUST_02788,2023-04-19,263.37,Enterprise Plan
CUST_02789,2024-08-17,102.85,Enterprise Plan
CUST_02789,2024-11-01,56.25,Enterprise Plan
CUST_02790,2023-08-02,159.28,Pro Plan
CUST_02792,2024-08-27,167.86,Pro Plan
CUST_02792,2024-11-09,258.48,Basic Plan
CUST_02792,2024-12-10,218.82,Basic Plan
CUST_02793,2024-07-17,414.56,Pro Plan
CUST_02794,2024-04-03,375.86,Enterprise Plan
CUST_02796,2023-06-26,484.46,Enterprise Plan
CUST_02798,2024-01-09,257.75,Basic Plan
CUST_02798,2024-04-02,161.16,Pro Plan
CUST_02799,2024-04-22,256.07,Basic Plan
CUST_02800,2025-01-04,392.67,Enterprise Plan
CUST_02802,2023-05-10,199.36,Enterprise Plan
CUST_02802,2023-08-31,281.48,Add-ons
CUST_02803,2023-08-23,353.03,Basic Plan
CUST_02804,2024-09-01,110.8,Pro Plan
CUST_02806,2023-07-23,371.43,Basic Plan
CUST_02807,2024-03-25,314.86,Enterprise Plan
CUST_02808,2023-03-26,205.85,Enterprise Plan
CUST_02808,2023-06-10,146.16,Pro Plan
CUST_02809,2023-06-07,192.59,Pro Plan
CUST_02809,2023-07-28,69.09,Pro Plan
CUST_02810,2023-06-07,367.19,Enterprise Plan
CUST_02811,2025-01-04,365.3,Enterprise Plan
CUST_02812,2023-08-28,268.55,Basic Plan
CUST_02813,2024-11-09,250.68,Enterprise Plan
CUST_02814,2024-07-07,194.39,Pro Plan
CUST_02814,2024-10-13,217.39,Pro Plan
CUST_02815,2023-07-14,401.14,Enterprise Plan
CUST_02815,2023-10-28,287.06,Enterprise Plan
CUST_02816,2024-02-02,264.01,Basic Plan
CUST_02817,2024-01-31,101.2,Pro Plan
CUST_02817,2024-03-19,248.8,Add-ons
CUST_02817,2024-05-03,227.08,Pro Plan
CUST_02817,2024-07-01,92.59,Enterprise Plan
CUST_02818,2024-08-13,216.0,Basic Plan
CUST_02819,2024-06-29,127.8,Enterprise Plan
CUST_02820,2024-06-30,398.53,Enterprise Plan
CUST_02821,2024-09-08,181.17,Basic Plan
CUST_02822,2023-01-28,400.07,Basic Plan
CUST_02822,2023-03-31,179.32,Pro Plan
CUST_02822,2023-06-10,62.25,Pro Plan
CUST_02823,2024-01-24,490.92,Enterprise Plan
CUST_02823,2024-05-06,152.21,Add-ons
CUST_02824,2024-08-24,498.44,Enterprise Plan
CUST_02824,2024-09-30,63.35,Add-ons
CUST_02825,2023-12-01,480.65,Basic Plan
CUST_02826,2024-02-12,359.58,Enterprise Plan
CUST_02827,2024-10-13,410.84,Pro Plan
CUST_02828,2024-10-22,253.48,Basic Plan
CUST_02830,2023-01-18,157.93,Basic Plan
CUST_02830,2023-05-01,96.84,Pro Plan
CUST_02831,2024-04-04,156.12,Enterprise Plan
CUST_02833,2023-06-09,136.73,Pro Plan
CUST_02833,2023-08-31,259.12,Enterprise Plan
CUST_02834,2024-04-04,268.48,Basic Plan
CUST_02835,2023-04-12,453.95,Pro Plan
CUST_02837,2024-05-11,118.13,Enterprise Plan
CUST_02837,2024-07-12,299.31,Basic Plan
CUST_02838,2024-10-05,293.82,Pro Plan
CUST_02842,2024-08-26,202.6,Basic Plan
CUST_02842,2024-12-16,184.29,Add-ons
CUST_02843,2024-03-03,397.5,Basic Plan
CUST_02843,2024-05-23,48.8,Enterprise Plan
CUST_02843,2024-07-28,196.57,Basic Plan
CUST_02844,2023-06-22,160.45,Pro Plan
CUST_02844,2023-09-02,47.58,Enterprise Plan
CUST_02844,2023-12-11,204.73,Pro Plan
CUST_02844,2024-02-09,84.0,Add-ons
CUST_02844,2024-05-26,44.73,Add-ons
CUST_02845,2023-06-14,452.3,Enterprise Plan
CUST_02846,2024-05-19,171.84,Basic Plan
CUST_02846,2024-06-18,56.23,Add-ons
CUST_02847,2023-03-27,274.2,Enterprise Plan
CUST_02848,2024-03-06,426.95,Enterprise Plan
CUST_02848,2024-06-26,123.1,Basic Plan
CUST_02849,2023-10-22,293.92,Basic Plan
CUST_02851,2024-11-16,87.05,Enterprise Plan
CUST_02852,2023-05-19,125.73,Enterprise Plan
CUST_02852,2023-06-27,123.81,Basic Plan
CUST_02853,2023-01-20,296.63,Pro Plan
CUST_02853,2023-05-19,297.22,Pro Plan
CUST_02854,2023-05-05,423.78,Pro Plan
CUST_02855,2024-07-17,206.6,Pro Plan
CUST_02856,2023-02-07,188.07,Basic Plan
CUST_02856,2023-04-22,185.68,Add-ons
CUST_02856,2023-08-19,63.12,Basic Plan
CUST_02857,2024-12-14,425.76,Pro Plan
CUST_02858,2024-01-07,433.32,Pro Plan
CUST_02860,2023-04-01,121.7,Pro Plan
CUST_02860,2023-06-06,191.39,Enterprise Plan
CUST_02861,2023-11-09,296.84,Enterprise Plan
CUST_02862,2024-06-27,141.22,Basic Plan
CUST_02863,2023-12-08,347.74,Basic Plan
CUST_02863,2024-02-11,201.47,Enterprise Plan
CUST_02864,2024-10-03,465.72,Basic Plan
CUST_02865,2023-02-13,381.11,Basic Plan
CUST_02867,2023-05-04,400.59,Pro Plan
CUST_02868,2023-07-22,389.61,Enterprise Plan
CUST_02868,2023-10-20,84.63,Basic Plan
CUST_02869,2023-06-16,354.72,Basic Plan
CUST_02870,2024-10-05,174.8,Enterprise Plan
CUST_02871,2024-03-11,424.54,Pro Plan
CUST_02871,2024-07-01,166.33,Enterprise Plan
CUST_02872,2024-06-28,345.64,Pro Plan
CUST_02872,2024-09-30,111.17,Basic Plan
CUST_02873,2024-03-02,317.55,Enterprise Plan
CUST_02874,2024-11-13,441.66,Basic Plan
CUST_02874,2024-12-15,105.77,Basic Plan
CUST_02875,2024-05-22,56.6,Basic Plan
CUST_02876,2025-01-05,343.36,Enterprise Plan
CUST_02877,2024-05-11,384.79,Pro Plan
CUST_02878,2023-12-28,436.05,Pro Plan
CUST_02878,2024-03-30,88.51,Basic Plan
CUST_02880,2023-10-22,103.21,Pro Plan
CUST_02880,2024-01-22,216.65,Pro Plan
CUST_02882,2024-11-13,282.28,Enterprise Plan
CUST_02883,2023-06-24,261.68,Basic Plan
CUST_02885,2024-08-21,103.92,Basic Plan
CUST_02885,2024-12-01,268.3,Basic Plan
CUST_02888,2024-10-17,201.27,Enterprise Plan
CUST_02889,2024-08-05,366.88,Enterprise Plan
CUST_02889,2024-10-07,211.53,Pro Plan
CUST_02890,2023-07-15,314.2,Pro Plan
CUST_02892,2023-09-22,419.85,Enterprise Plan
CUST_02893,2024-09-14,459.57,Enterprise Plan
CUST_02895,2024-03-26,433.85,Pro Plan
CUST_02895,2024-05-04,199.65,Enterprise Plan
CUST_02897,2024-03-25,264.9,Pro Plan
CUST_02899,2023-09-22,154.19,Enterprise Plan
CUST_02900,2025-01-05,212.91,Enterprise Plan
CUST_02901,2023-08-24,125.23,Enterprise Plan
CUST_02901,2023-12-20,48.34,Enterprise Plan
CUST_02901,2024-04-07,186.69,Basic Plan
CUST_02904,2024-03-30,321.2,Pro Plan
CUST_02907,2024-07-04,361.48,Enterprise Plan
CUST_02908,2024-07-18,61.04,Basic Plan
CUST_02909,2023-05-19,326.31,Pro Plan
CUST_02909,2023-07-06,235.97,Basic Plan
CUST_02909,2023-08-08,284.1,Enterprise Plan
CUST_02910,2024-06-20,408.86,Pro Plan
CUST_02910,2024-07-24,148.34,Enterprise Plan
CUST_02910,2024-11-21,67.42,Basic Plan
CUST_02912,2024-01-08,84.93,Basic Plan
CUST_02912,2024-02-29,275.4,Pro Plan
CUST_02913,2024-11-26,328.57,Basic Plan
CUST_02915,2024-01-24,467.4,Basic Plan
CUST_02915,2024-04-21,286.78,Pro Plan
CUST_02918,2023-03-31,442.74,Pro Plan
CUST_02919,2023-03-14,257.22,Pro Plan
CUST_02919,2023-05-11,133.14,Enterprise Plan
CUST_02920,2023-06-03,373.53,Basic Plan
CUST_02920,2023-09-09,143.69,Enterprise Plan
CUST_02921,2023-11-10,229.66,Enterprise Plan
CUST_02921,2023-12-17,284.31,Add-ons
CUST_02921,2024-02-13,118.23,Basic Plan
CUST_02922,2023-12-09,483.45,Basic Plan
CUST_02925,2024-12-01,384.69,Pro Plan
CUST_02926,2024-02-21,480.08,Basic Plan
CUST_02926,2024-04-27,171.53,Add-ons
CUST_02926,2024-07-14,69.52,Enterprise Plan
CUST_02926,2024-11-08,174.97,Enterprise Plan
CUST_02927,2024-03-25,182.24,Pro Plan
CUST_02927,2024-05-30,218.65,Pro Plan
CUST_02927,2024-09-26,259.64,Pro Plan
CUST_02928,2024-08-28,234.93,Pro Plan
CUST_02928,2024-11-10,264.65,Pro Plan
CUST_02929,2024-08-21,89.97,Enterprise Plan
CUST_02933,2023-02-06,390.15,Pro Plan
CUST_02934,2025-01-09,145.63,Enterprise Plan
CUST_02935,2024-06-24,296.17,Basic Plan
CUST_02935,2024-08-17,62.28,Basic Plan
CUST_02937,2023-02-07,201.79,Enterprise Plan
CUST_02937,2023-05-01,212.12,Enterprise Plan
CUST_02938,2023-03-05,485.83,Basic Plan
CUST_02939,2024-12-11,287.85,Pro Plan
CUST_02941,2024-05-29,442.55,Enterprise Plan
CUST_02941,2024-07-08,104.52,Pro Plan
CUST_02944,2023-07-18,333.95,Enterprise Plan
CUST_02945,2023-10-27,364.46,Pro Plan
CUST_02947,2023-05-01,118.27,Basic Plan
CUST_02947,2023-06-24,229.29,Enterprise Plan
CUST_02948,2023-06-09,57.4,Basic Plan
CUST_02948,2023-09-25,244.6,Enterprise Plan
CUST_02948,2023-12-11,35.24,Add-ons
CUST_02949,2024-11-03,497.39,Basic Plan
CUST_02950,2024-12-03,216.32,Pro Plan
CUST_02951,2024-03-17,490.04,Pro Plan
CUST_02952,2023-08-27,217.08,Pro Plan
CUST_02952,2023-11-12,96.46,Pro Plan
CUST_02953,2024-05-01,449.5,Pro Plan
CUST_02953,2024-08-01,48.25,Pro Plan
CUST_02953,2024-10-07,56.48,Add-ons
CUST_02954,2023-04-27,350.89,Enterprise Plan
CUST_02955,2023-11-18,436.12,Pro Plan
CUST_02956,2023-08-05,433.19,Basic Plan
CUST_02957,2024-08-08,71.12,Basic Plan
CUST_02958,2024-07-20,55.3,Enterprise Plan
CUST_02958,2024-10-25,118.16,Enterprise Plan
CUST_02959,2024-09-04,367.56,Basic Plan
CUST_02959,2024-10-31,208.24,Basic Plan
CUST_02960,2023-12-30,252.41,Basic Plan
CUST_02961,2023-11-06,473.32,Basic Plan
CUST_02963,2023-11-25,55.44,Basic Plan
CUST_02963,2024-03-13,245.29,Add-ons
CUST_02964,2023-06-28,201.98,Enterprise Plan
CUST_02965,2023-10-27,85.38,Enterprise Plan
CUST_02967,2024-09-09,328.99,Basic Plan
CUST_02968,2023-11-24,464.2,Pro Plan
CUST_02969,2023-05-31,54.86,Basic Plan
CUST_02971,2023-11-02,252.79,Pro Plan
CUST_02972,2023-02-04,192.1,Enterprise Plan
CUST_02972,2023-06-03,153.7,Basic Plan
CUST_02973,2023-08-08,341.69,Enterprise Plan
CUST_02976,2024-07-12,245.9,Pro Plan
CUST_02977,2024-11-14,373.55,Pro Plan
CUST_02978,2023-12-09,299.57,Basic Plan
CUST_02978,2024-03-27,83.98,Add-ons
CUST_02980,2023-08-21,64.61,Pro Plan
CUST_02980,2023-11-25,272.5,Add-ons
CUST_02981,2023-02-12,369.45,Basic Plan
CUST_02982,2023-05-06,219.5,Basic Plan
CUST_02983,2023-06-09,385.63,Basic Plan
CUST_02983,2023-09-18,267.82,Enterprise Plan
CUST_02983,2023-12-16,243.5,Add-ons
CUST_02984,2023-12-22,289.66,Pro Plan
CUST_02985,2024-04-14,192.03,Pro Plan
CUST_02986,2024-01-14,246.97,Basic Plan
CUST_02987,2024-04-26,423.63,Enterprise Plan
CUST_02987,2024-07-25,211.56,Add-ons
CUST_02987,2024-10-02,63.24,Add-ons
CUST_02988,2024-02-26,85.58,Pro Plan
CUST_02989,2024-04-22,131.58,Enterprise Plan
CUST_02989,2024-08-06,161.0,Add-ons
CUST_02990,2024-05-26,312.23,Basic Plan
CUST_02990,2024-07-25,84.82,Enterprise Plan
CUST_02990,2024-08-30,111.17,Basic Plan
CUST_02990,2024-11-11,168.33,Add-ons
CUST_02991,2024-01-02,97.32,Pro Plan
CUST_02991,2024-04-04,30.49,Add-ons
CUST_02992,2023-06-07,174.79,Pro Plan
CUST_02992,2023-08-13,72.94,Enterprise Plan
CUST_02993,2024-07-02,356.18,Basic Plan
CUST_02994,2024-12-08,306.66,Pro Plan
CUST_02995,2024-11-19,117.28,Pro Plan
CUST_02996,2025-01-07,396.24,Pro Plan
CUST_02998,2023-06-02,136.81,Enterprise Plan
CUST_02998,2023-09-22,46.49,Basic Plan
CUST_02998,2023-12-25,80.14,Basic Plan
CUST_02999,2023-08-30,303.69,Basic Plan
CUST_03000,2023-08-26,194.27,Pro Plan
CUST_03000,2023-11-19,148.75,Basic Plan
CUST_03000,2024-01-10,257.84,Pro Plan
CUST_03000,2024-02-17,290.99,Basic Plan
CUST_03002,2024-06-15,224.03,Pro Plan
CUST_03003,2024-11-23,322.78,Basic Plan
CUST_03004,2024-12-03,131.46,Basic Plan
CUST_03006,2024-04-16,228.24,Pro Plan
CUST_03006,2024-06-04,272.57,Add-ons
CUST_03009,2024-02-21,165.87,Pro Plan
CUST_03009,2024-05-21,190.96,Enterprise Plan
CUST_03009,2024-09-11,197.76,Basic Plan
CUST_03010,2024-08-02,357.29,Pro Plan
CUST_03011,2023-12-18,293.25,Pro Plan
CUST_03012,2023-05-02,56.15,Enterprise Plan
CUST_03013,2023-12-28,249.78,Pro Plan
CUST_03014,2024-08-31,113.32,Pro Plan
CUST_03015,2024-12-30,363.1,Enterprise Plan
CUST_03018,2023-04-04,147.49,Basic Plan
CUST_03020,2023-03-22,483.48,Basic Plan
CUST_03021,2023-06-26,278.54,Basic Plan
CUST_03021,2023-09-23,130.47,Basic Plan
CUST_03022,2024-11-14,337.98,Basic Plan
CUST_03023,2024-01-09,357.08,Enterprise Plan
CUST_03023,2024-03-03,234.82,Enterprise Plan
CUST_03024,2023-10-12,341.0,Basic Plan
CUST_03025,2024-02-16,318.33,Pro Plan
CUST_03026,2024-06-29,241.63,Basic Plan
CUST_03027,2023-07-06,292.17,Pro Plan
CUST_03028,2024-09-03,76.88,Enterprise Plan
CUST_03029,2025-01-14,422.41,Pro Plan
CUST_03031,2024-06-20,428.21,Basic Plan
CUST_03031,2024-08-27,262.37,Basic Plan
CUST_03031,2024-09-26,140.67,Pro Plan
CUST_03033,2024-10-08,270.18,Pro Plan
CUST_03035,2024-01-21,440.48,Basic Plan
CUST_03035,2024-03-16,231.7,Basic Plan
CUST_03036,2023-05-08,86.83,Pro Plan
CUST_03037,2025-01-15,285.84,Basic Plan
CUST_03038,2024-06-09,216.35,Enterprise Plan
CUST_03039,2023-06-25,336.18,Enterprise Plan
CUST_03039,2023-08-24,160.02,Enterprise Plan
CUST_03042,2024-08-13,322.71,Basic Plan
CUST_03042,2024-09-29,150.17,Pro Plan
CUST_03043,2024-04-27,353.48,Pro Plan
CUST_03043,2024-06-09,195.24,Pro Plan
CUST_03044,2024-04-23,207.96,Pro Plan
CUST_03044,2024-06-08,136.9,Add-ons
CUST_03047,2023-11-29,279.93,Pro Plan
CUST_03049,2023-08-27,194.13,Pro Plan
CUST_03049,2023-12-22,182.05,Pro Plan
CUST_03049,2024-04-12,213.79,Add-ons
CUST_03049,2024-08-04,273.81,Pro Plan
CUST_03049,2024-09-27,268.91,Add-ons
CUST_03050,2023-02-14,124.8,Basic Plan
CUST_03051,2024-12-10,119.62,Pro Plan
CUST_03054,2023-04-04,196.4,Pro Plan
CUST_03054,2023-07-06,173.49,Pro Plan
CUST_03056,2023-08-13,462.45,Basic Plan
CUST_03056,2023-11-25,133.38,Pro Plan
CUST_03059,2024-06-17,208.58,Pro Plan
CUST_03059,2024-08-30,227.32,Basic Plan
CUST_03059,2024-12-22,37.66,Enterprise Plan
CUST_03060,2023-06-02,483.12,Pro Plan
CUST_03061,2023-08-23,231.34,Pro Plan
CUST_03061,2023-09-28,234.66,Enterprise Plan
CUST_03061,2023-12-27,279.35,Basic Plan
CUST_03062,2023-11-01,474.0,Enterprise Plan
CUST_03063,2023-01-29,444.35,Basic Plan
CUST_03064,2023-03-17,360.97,Enterprise Plan
CUST_03064,2023-05-28,42.97,Pro Plan
CUST_03064,2023-06-30,43.06,Add-ons
CUST_03064,2023-08-18,80.34,Enterprise Plan
CUST_03067,2024-03-07,360.87,Basic Plan
CUST_03067,2024-06-17,218.51,Basic Plan
CUST_03068,2023-10-26,387.46,Pro Plan
CUST_03068,2024-02-22,285.64,Basic Plan
CUST_03068,2024-06-08,257.21,Add-ons
CUST_03068,2024-09-22,285.52,Pro Plan
CUST_03068,2024-10-24,62.87,Enterprise Plan
CUST_03069,2024-04-05,485.05,Enterprise Plan
CUST_03070,2024-08-03,86.12,Pro Plan
CUST_03070,2024-10-05,151.45,Add-ons
CUST_03070,2024-11-10,43.23,Enterprise Plan
CUST_03072,2024-12-01,136.4,Pro Plan
CUST_03076,2023-02-10,367.1,Pro Plan
CUST_03076,2023-05-04,244.67,Basic Plan
CUST_03077,2023-04-15,354.87,Pro Plan
CUST_03079,2024-02-16,456.2,Basic Plan
CUST_03080,2023-09-22,142.38,Basic Plan
CUST_03080,2023-11-13,105.27,Add-ons
CUST_03081,2023-04-19,487.75,Pro Plan
CUST_03082,2023-05-31,95.68,Basic Plan
CUST_03083,2023-02-27,327.87,Basic Plan
CUST_03083,2023-05-23,271.11,Basic Plan
CUST_03085,2024-05-26,120.71,Enterprise Plan
CUST_03085,2024-08-15,230.46,Basic Plan
CUST_03086,2024-10-31,96.38,Pro Plan
CUST_03087,2024-03-26,447.95,Basic Plan
CUST_03088,2023-11-26,197.72,Enterprise Plan
CUST_03089,2024-11-14,300.78,Enterprise Plan
CUST_03090,2023-01-22,255.73,Enterprise Plan
CUST_03091,2023-12-27,444.85,Enterprise Plan
CUST_03093,2023-03-11,394.42,Enterprise Plan
CUST_03095,2024-07-07,134.09,Enterprise Plan
CUST_03096,2024-02-15,70.91,Basic Plan
CUST_03096,2024-05-23,81.84,Pro Plan
CUST_03097,2023-09-28,449.74,Basic Plan
CUST_03097,2023-12-22,202.89,Basic Plan
CUST_03097,2024-02-03,133.35,Basic Plan
CUST_03098,2024-04-27,210.96,Enterprise Plan
CUST_03099,2024-07-06,336.79,Enterprise Plan
CUST_03099,2024-08-14,59.39,Pro Plan
CUST_03099,2024-12-01,121.37,Add-ons
CUST_03101,2023-10-22,351.67,Pro Plan
CUST_03101,2023-12-24,148.54,Pro Plan
CUST_03101,2024-03-12,195.68,Add-ons
CUST_03102,2024-03-29,426.87,Pro Plan
CUST_03105,2024-11-03,69.37,Basic Plan
CUST_03106,2024-10-31,142.88,Basic Plan
CUST_03106,2024-12-04,152.93,Add-ons
CUST_03107,2024-12-22,77.87,Enterprise Plan
CUST_03108,2024-01-10,226.93,Pro Plan
CUST_03109,2023-04-04,463.04,Pro Plan
CUST_03110,2023-01-13,386.87,Pro Plan
CUST_03110,2023-03-07,85.05,Pro Plan
CUST_03113,2024-12-08,70.12,Enterprise Plan
CUST_03114,2023-03-31,152.02,Enterprise Plan
CUST_03116,2023-07-04,224.61,Enterprise Plan
CUST_03116,2023-10-31,49.04,Basic Plan
CUST_03117,2023-11-12,469.01,Basic Plan
CUST_03117,2024-01-17,139.27,Pro Plan
CUST_03120,2023-08-06,74.39,Basic Plan
CUST_03122,2024-01-27,464.43,Basic Plan
CUST_03123,2024-12-07,62.33,Enterprise Plan
